nbhd_id,chittagong,comilla_south,comilla_north,naryanganj_east,narsingdi,dhamrai,bhaluka,gazipur_north,main,x_1,x_2,x_3,x_4,x_5,x_6,y_1,y_2,y_3,y_4,y_5,y_6,cent_long,cent_lat,strata_main,ineligible,main_sample,backup
522,0,0,0,0,0,0,0,0,1,90.236099,90.22628,90.221329,90.226189,90.236008,90.240959,23.975384,23.975338,23.983124,23.990957,23.991003,23.983217,90.231148,23.983171,4,0,0,
540,0,0,0,0,0,0,0,0,1,90.221329,90.21151,90.206558,90.211426,90.221237,90.226189,23.983124,23.983076,23.990862,23.998695,23.998743,23.990957,90.216377,23.99091,4,0,0,
553,0,0,0,0,0,0,0,0,1,90.427452,90.417633,90.412697,90.417572,90.427391,90.432327,23.983973,23.983938,23.991732,23.999557,23.999592,23.991798,90.422508,23.991766,4,0,0,
556,0,0,0,0,0,0,0,0,1,90.221237,90.211426,90.206467,90.211334,90.221153,90.226105,23.998743,23.998695,24.006479,24.014313,24.01436,24.006575,90.216286,24.006529,4,0,0,
570,0,0,0,0,0,0,0,0,1,90.427391,90.417572,90.412628,90.417503,90.427322,90.432266,23.999592,23.999557,24.007349,24.015177,24.015211,24.007418,90.422447,24.007385,4,0,0,1
583,0,0,0,0,0,0,0,0,1,90.38311,90.373291,90.368347,90.373222,90.383041,90.387985,24.022861,24.022823,24.030615,24.038443,24.038481,24.030689,90.378166,24.030653,4,0,0,
584,0,0,0,0,0,0,0,0,1,90.397873,90.388054,90.38311,90.387985,90.397804,90.402748,24.015106,24.01507,24.022861,24.030689,24.030725,24.022934,90.392929,24.022898,4,0,0,
119,0,0,0,0,0,0,0,0,1,90.502464,90.492676,90.487755,90.492622,90.502411,90.507324,23.585911,23.585882,23.593678,23.601501,23.60153,23.593735,90.497543,23.593706,5,0,0,
124,0,0,0,0,0,0,0,0,1,90.473045,90.463264,90.458336,90.463203,90.472992,90.477913,23.601442,23.601412,23.609205,23.617031,23.617062,23.609266,90.468124,23.609238,5,0,0,
125,0,0,0,0,0,0,0,0,1,90.487755,90.477966,90.473045,90.477913,90.487701,90.492622,23.593678,23.593647,23.601442,23.609266,23.609297,23.601501,90.482834,23.601473,5,0,1,
126,0,0,0,0,0,0,0,0,1,90.502411,90.492622,90.487701,90.492569,90.50235,90.507271,23.60153,23.601501,23.609297,23.617121,23.617151,23.609356,90.49749,23.609327,5,0,0,
127,0,0,0,0,0,0,0,0,1,90.517113,90.507324,90.502411,90.507271,90.517059,90.52198,23.593763,23.593735,23.60153,23.609356,23.609383,23.601587,90.512192,23.601559,5,0,0,
128,0,0,0,0,0,0,0,0,1,90.531769,90.52198,90.517059,90.521927,90.531715,90.536636,23.601614,23.601587,23.609383,23.617207,23.617233,23.609438,90.526848,23.609411,5,0,0,
133,0,0,0,0,0,0,0,0,1,90.472992,90.463203,90.458282,90.463142,90.472931,90.477852,23.617062,23.617031,23.624825,23.63265,23.632681,23.624887,90.468063,23.624857,5,0,0,
134,0,0,0,0,0,0,0,0,1,90.487701,90.477913,90.472992,90.477852,90.48764,90.492569,23.609297,23.609266,23.617062,23.624887,23.624916,23.617121,90.48278,23.617092,5,0,0,
135,0,0,0,0,0,0,0,0,1,90.50235,90.492569,90.48764,90.492508,90.502296,90.507217,23.617151,23.617121,23.624916,23.632742,23.632771,23.624975,90.497429,23.624947,5,0,0,
136,0,0,0,0,0,0,0,0,1,90.517059,90.507271,90.50235,90.507217,90.517006,90.521927,23.609383,23.609356,23.617151,23.624975,23.625004,23.617207,90.512138,23.61718,5,0,0,
137,0,0,0,0,0,0,0,0,1,90.531715,90.521927,90.517006,90.521873,90.531662,90.536583,23.617233,23.617207,23.625004,23.632826,23.632854,23.625057,90.526794,23.625031,5,0,0,
142,0,0,0,0,0,0,0,0,1,90.458282,90.448494,90.443565,90.448433,90.458221,90.463142,23.624825,23.624794,23.632587,23.640413,23.640446,23.63265,90.453354,23.63262,5,0,0,
144,0,0,0,0,0,0,0,0,1,90.48764,90.477852,90.472931,90.477798,90.487587,90.492508,23.624916,23.624887,23.632681,23.640507,23.640537,23.632742,90.482719,23.632713,5,0,0,
146,0,0,0,0,0,0,0,0,1,90.517006,90.507217,90.502296,90.507164,90.516953,90.521873,23.625004,23.624975,23.632771,23.640594,23.640623,23.632826,90.512085,23.632799,5,0,0,
147,0,0,0,0,0,0,0,0,1,90.531662,90.521873,90.516953,90.521828,90.531616,90.536537,23.632854,23.632826,23.640623,23.648447,23.648474,23.640676,90.526749,23.640652,5,0,0,
148,0,0,0,0,0,0,0,0,1,90.546371,90.536583,90.531662,90.536537,90.546326,90.551247,23.625084,23.625057,23.632854,23.640676,23.640703,23.632906,90.541451,23.632881,5,0,0,
150,0,0,0,0,0,0,0,0,1,90.458221,90.448433,90.443504,90.448372,90.45816,90.463081,23.640446,23.640413,23.648207,23.656033,23.656065,23.64827,90.453293,23.648239,5,0,0,
155,0,0,0,0,0,0,0,0,1,90.531616,90.521828,90.516907,90.521774,90.531563,90.536484,23.648474,23.648447,23.656242,23.664066,23.664093,23.656298,90.526695,23.656271,5,0,0,
156,0,0,0,0,0,0,0,0,1,90.546326,90.536537,90.531616,90.536484,90.546272,90.551193,23.640703,23.640676,23.648474,23.656298,23.656322,23.648527,90.541405,23.6485,5,0,1,
162,0,0,0,0,0,0,0,0,1,90.472816,90.463028,90.458099,90.462967,90.472755,90.477684,23.663921,23.663891,23.671684,23.67951,23.679541,23.671745,90.467896,23.671717,5,0,0,1
185,0,0,0,0,0,0,0,0,1,90.502083,90.492287,90.487366,90.492233,90.502029,90.50695,23.69525,23.695221,23.703016,23.71084,23.710869,23.703074,90.497154,23.703045,5,0,0,
251,0,0,0,0,0,0,0,0,1,90.237221,90.227425,90.222481,90.227333,90.237137,90.242081,23.772343,23.772297,23.780083,23.787914,23.787962,23.780174,90.232277,23.780128,5,0,0,
252,0,0,0,0,0,0,0,0,1,90.251968,90.242165,90.237221,90.242081,90.251884,90.256821,23.764601,23.764555,23.772343,23.780174,23.78022,23.772432,90.247025,23.772388,5,0,0,
253,0,0,0,0,0,0,0,0,1,90.266624,90.256821,90.251884,90.256737,90.266541,90.271484,23.772476,23.772432,23.78022,23.788052,23.788095,23.780308,90.261681,23.780264,5,0,0,
254,0,0,0,0,0,0,0,0,1,90.281364,90.271561,90.266624,90.271484,90.281281,90.286224,23.764732,23.764688,23.772476,23.780308,23.780352,23.772562,90.276421,23.77252,5,0,0,
272,0,0,0,0,0,0,0,0,1,90.251884,90.242081,90.237137,90.241997,90.251793,90.256737,23.78022,23.780174,23.787962,23.795794,23.795837,23.788052,90.246941,23.788008,5,0,0,
273,0,0,0,0,0,0,0,0,1,90.266541,90.256737,90.251793,90.256653,90.266457,90.2714,23.788095,23.788052,23.795837,23.803671,23.803715,23.795927,90.261597,23.795883,5,0,0,
274,0,0,0,0,0,0,0,0,1,90.281281,90.271484,90.266541,90.2714,90.281197,90.28614,23.780352,23.780308,23.788095,23.795927,23.795969,23.788181,90.276337,23.788139,5,0,0,
291,0,0,0,0,0,0,0,0,1,90.237053,90.227249,90.222305,90.227158,90.236961,90.241905,23.803579,23.803534,23.811319,23.819153,23.819199,23.811413,90.232109,23.811367,5,0,0,
292,0,0,0,0,0,0,0,0,1,90.251793,90.241997,90.237053,90.241905,90.251709,90.256653,23.795837,23.795794,23.803579,23.811413,23.811457,23.803671,90.246849,23.803625,5,0,1,
293,0,0,0,0,0,0,0,0,1,90.266457,90.256653,90.251709,90.256569,90.266373,90.271317,23.803715,23.803671,23.811457,23.819288,23.819332,23.811546,90.261513,23.811502,5,0,0,
294,0,0,0,0,0,0,0,0,1,90.281197,90.2714,90.266457,90.271317,90.28112,90.286064,23.795969,23.795927,23.803715,23.811546,23.811588,23.803801,90.27626,23.803759,5,0,0,
295,0,0,0,0,0,0,0,0,1,90.29586,90.286064,90.28112,90.28598,90.295784,90.30072,23.803843,23.803801,23.811588,23.81942,23.819462,23.811672,90.290924,23.811632,5,0,0,
309,0,0,0,0,0,0,0,0,1,90.251709,90.241905,90.236961,90.241821,90.251625,90.256569,23.811457,23.811413,23.819199,23.82703,23.827076,23.819288,90.246765,23.819244,5,0,0,
310,0,0,0,0,0,0,0,0,1,90.266373,90.256569,90.251625,90.256485,90.266289,90.271233,23.819332,23.819288,23.827076,23.834908,23.834951,23.827164,90.261429,23.827122,5,0,0,
311,0,0,0,0,0,0,0,0,1,90.28112,90.271317,90.266373,90.271233,90.281036,90.28598,23.811588,23.811546,23.819332,23.827164,23.827208,23.81942,90.276176,23.819378,5,0,0,
343,0,0,0,0,0,0,0,0,1,90.442703,90.432899,90.427963,90.432838,90.442642,90.447578,23.851261,23.851227,23.85902,23.866846,23.866879,23.859087,90.437767,23.859055,5,0,0,
588,0,0,0,0,0,0,0,0,1,90.221062,90.211243,90.206284,90.211151,90.22097,90.225929,24.029978,24.029932,24.037716,24.045549,24.045597,24.037811,90.21611,24.037766,5,0,0,
589,0,0,0,0,0,0,0,0,1,90.235748,90.225929,90.22097,90.225838,90.235657,90.240616,24.037857,24.037811,24.045597,24.053429,24.053476,24.045691,90.230789,24.045645,5,0,0,
601,0,0,0,0,0,0,0,0,1,90.235657,90.225838,90.220886,90.225746,90.235573,90.240524,24.053476,24.053429,24.061214,24.069048,24.069094,24.061308,90.230705,24.061262,5,0,0,
602,0,0,0,0,0,0,0,0,1,90.250435,90.240616,90.235657,90.240524,90.250343,90.255302,24.045736,24.045691,24.053476,24.061308,24.061354,24.053568,90.245476,24.053522,5,0,0,
611,0,0,0,0,0,0,0,0,1,90.250343,90.240524,90.235573,90.24044,90.250259,90.255219,24.061354,24.061308,24.069094,24.076927,24.076973,24.069185,90.245392,24.069141,5,0,0,
612,0,0,0,0,0,0,0,0,1,90.265038,90.255219,90.250259,90.255127,90.264954,90.269905,24.069231,24.069185,24.076973,24.084805,24.084848,24.077061,90.260086,24.077017,5,0,0,
166,0,0,0,0,0,0,0,0,1,90.531563,90.521774,90.516853,90.521721,90.531509,90.53643,23.664093,23.664066,23.671862,23.679686,23.679714,23.671917,90.526642,23.67189,6,0,0,
167,0,0,0,0,0,0,0,0,1,90.546272,90.536484,90.531563,90.53643,90.546227,90.551147,23.656322,23.656298,23.664093,23.671917,23.671944,23.664146,90.541351,23.664122,6,0,1,
174,0,0,0,0,0,0,0,0,1,90.487473,90.477684,90.472755,90.477623,90.487419,90.49234,23.671776,23.671745,23.679541,23.687366,23.687395,23.679602,90.482552,23.679571,6,0,0,
175,0,0,0,0,0,0,0,0,1,90.502136,90.49234,90.487419,90.492287,90.502083,90.507004,23.67963,23.679602,23.687395,23.695221,23.69525,23.687454,90.497215,23.687426,6,0,0,
176,0,0,0,0,0,0,0,0,1,90.516853,90.507057,90.502136,90.507004,90.5168,90.521721,23.671862,23.671835,23.67963,23.687454,23.687483,23.679686,90.511925,23.679659,6,0,0,
177,0,0,0,0,0,0,0,0,1,90.531509,90.521721,90.5168,90.521667,90.531464,90.536385,23.679714,23.679686,23.687483,23.695307,23.695333,23.687536,90.526588,23.68751,6,0,0,
184,0,0,0,0,0,0,0,0,1,90.487419,90.477623,90.472702,90.47757,90.487366,90.492287,23.687395,23.687366,23.69516,23.702986,23.703016,23.695221,90.482498,23.695192,6,0,0,2
312,0,0,0,0,0,0,0,0,1,90.295784,90.28598,90.281036,90.285896,90.2957,90.300644,23.819462,23.81942,23.827208,23.835039,23.835081,23.827291,90.29084,23.827251,6,0,0,
323,0,0,0,0,0,0,0,0,1,90.281036,90.271233,90.266289,90.271149,90.28096,90.285896,23.827208,23.827164,23.834951,23.842783,23.842827,23.835039,90.276093,23.834995,6,0,0,
336,0,0,0,0,0,0,0,0,1,90.295624,90.28582,90.280876,90.285736,90.295547,90.300484,23.8507,23.850657,23.858444,23.866276,23.866318,23.85853,90.29068,23.858488,6,0,0,
338,0,0,0,0,0,0,0,0,1,90.325043,90.315231,90.310295,90.315155,90.324966,90.329903,23.850822,23.850782,23.858572,23.866402,23.866442,23.858652,90.320099,23.858612,6,0,0,
341,0,0,0,0,0,0,0,0,1,90.413284,90.403481,90.398544,90.403412,90.413223,90.418159,23.85116,23.851124,23.858915,23.866743,23.866779,23.858986,90.408348,23.858952,6,0,0,
349,0,0,0,0,0,0,0,0,1,90.280876,90.271072,90.266121,90.270988,90.280792,90.285736,23.858444,23.858402,23.86619,23.87402,23.874063,23.866276,90.275932,23.866234,6,0,0,
351,0,0,0,0,0,0,0,0,1,90.310295,90.300484,90.295547,90.300407,90.310211,90.315155,23.858572,23.85853,23.866318,23.874149,23.874189,23.866402,90.305351,23.86636,6,0,0,
354,0,0,0,0,0,0,0,0,1,90.383804,90.373993,90.369057,90.373924,90.383736,90.388672,23.866673,23.866634,23.874426,23.882254,23.88229,23.8745,90.378868,23.874464,6,0,0,
355,0,0,0,0,0,0,0,0,1,90.398544,90.388741,90.383804,90.388672,90.398476,90.403412,23.858915,23.858881,23.866673,23.8745,23.874535,23.866743,90.393608,23.866709,6,0,0,
356,0,0,0,0,0,0,0,0,1,90.413223,90.403412,90.398476,90.403351,90.413155,90.418091,23.866779,23.866743,23.874535,23.882362,23.882397,23.874605,90.408287,23.874571,6,0,0,
357,0,0,0,0,0,0,0,0,1,90.427963,90.418159,90.413223,90.418091,90.427902,90.432838,23.85902,23.858986,23.866779,23.874605,23.87464,23.866846,90.423027,23.866814,6,0,0,
358,0,0,0,0,0,0,0,0,1,90.442642,90.432838,90.427902,90.43277,90.442581,90.447517,23.866879,23.866846,23.87464,23.882465,23.882498,23.874706,90.437706,23.874674,6,0,0,
370,0,0,0,0,0,0,0,0,1,90.266045,90.256233,90.251289,90.256149,90.265961,90.270905,23.881807,23.881763,23.889551,23.897383,23.897427,23.889639,90.261093,23.889595,6,0,0,
371,0,0,0,0,0,0,0,0,1,90.280792,90.270988,90.266045,90.270905,90.280708,90.28566,23.874063,23.87402,23.881807,23.889639,23.889683,23.881895,90.275848,23.881853,6,0,0,
375,0,0,0,0,0,0,0,0,1,90.339638,90.329826,90.32489,90.32975,90.339561,90.344505,23.874311,23.874271,23.882061,23.889891,23.889929,23.882139,90.334694,23.882101,6,0,0,
376,0,0,0,0,0,0,0,0,1,90.354309,90.344505,90.339561,90.344429,90.35424,90.359177,23.882179,23.882139,23.889929,23.897758,23.897797,23.890007,90.349373,23.889969,6,0,0,
377,0,0,0,0,0,0,0,0,1,90.369057,90.359253,90.354309,90.359177,90.368988,90.373924,23.874426,23.874388,23.882179,23.890007,23.890045,23.882254,90.36412,23.882217,6,0,0,
378,0,0,0,0,0,0,0,0,1,90.383736,90.373924,90.368988,90.373856,90.383667,90.388603,23.88229,23.882254,23.890045,23.897873,23.897909,23.890118,90.378792,23.890083,6,0,0,
381,0,0,0,0,0,0,0,0,1,90.427902,90.418091,90.413155,90.41803,90.427834,90.43277,23.87464,23.874605,23.882397,23.890224,23.890259,23.882465,90.422966,23.882433,6,0,0,
382,0,0,0,0,0,0,0,0,1,90.442581,90.43277,90.427834,90.432709,90.44252,90.447449,23.882498,23.882465,23.890259,23.898085,23.898117,23.890324,90.437645,23.890293,6,0,0,
383,0,0,0,0,0,0,0,0,1,90.457321,90.447517,90.442581,90.447449,90.45726,90.462196,23.874737,23.874706,23.882498,23.890324,23.890356,23.882563,90.452385,23.882532,6,0,0,
410,0,0,0,0,0,0,0,0,1,90.44252,90.432709,90.427773,90.432648,90.442451,90.447388,23.898117,23.898085,23.905878,23.913704,23.913736,23.905943,90.437584,23.905912,6,0,0,
411,0,0,0,0,0,0,0,0,1,90.45726,90.447449,90.44252,90.447388,90.457199,90.462135,23.890356,23.890324,23.898117,23.905943,23.905975,23.898182,90.452324,23.898151,6,0,0,
425,0,0,0,0,0,0,0,0,1,90.251205,90.241394,90.236443,90.241302,90.251114,90.256065,23.905169,23.905125,23.91291,23.920742,23.920788,23.913,90.246254,23.912956,6,0,1,
437,0,0,0,0,0,0,0,0,1,90.442451,90.432648,90.427711,90.432579,90.44239,90.447327,23.913736,23.913704,23.921497,23.929323,23.929356,23.921562,90.437515,23.92153,6,0,0,
438,0,0,0,0,0,0,0,0,1,90.457199,90.447388,90.442451,90.447327,90.457138,90.462074,23.905975,23.905943,23.913736,23.921562,23.921595,23.913801,90.452263,23.913771,6,0,1,
453,0,0,0,0,0,0,0,0,1,90.251114,90.241302,90.236359,90.241219,90.25103,90.255981,23.920788,23.920742,23.92853,23.936361,23.936407,23.928619,90.24617,23.928576,6,0,0,
477,0,0,0,0,0,0,0,0,1,90.236267,90.226456,90.221504,90.226372,90.236183,90.241135,23.944147,23.944101,23.951887,23.959721,23.959766,23.951981,90.231323,23.951935,6,0,0,
478,0,0,0,0,0,0,0,0,1,90.25103,90.241219,90.236267,90.241135,90.250946,90.255898,23.936407,23.936361,23.944147,23.951981,23.952024,23.944239,90.246086,23.944193,6,0,0,
501,0,0,0,0,0,0,0,0,1,90.236183,90.226372,90.22142,90.22628,90.236099,90.241043,23.959766,23.959721,23.967506,23.975338,23.975384,23.967598,90.231232,23.967552,6,0,0,
502,0,0,0,0,0,0,0,0,1,90.250946,90.241135,90.236183,90.241043,90.250862,90.255814,23.952024,23.951981,23.959766,23.967598,23.967644,23.959856,90.245995,23.959812,6,0,0,
513,0,0,0,0,0,0,0,0,1,90.427582,90.41777,90.412827,90.417702,90.427513,90.432457,23.952734,23.952702,23.960493,23.968319,23.968353,23.960562,90.422638,23.960527,6,0,0,
523,0,0,0,0,0,0,0,0,1,90.250862,90.241043,90.236099,90.240959,90.250778,90.255722,23.967644,23.967598,23.975384,23.983217,23.983261,23.975475,90.245911,23.975431,6,0,0,
524,0,0,0,0,0,0,0,0,1,90.265541,90.255722,90.250778,90.255638,90.265457,90.270409,23.975519,23.975475,23.983261,23.991095,23.991138,23.983351,90.26059,23.983307,6,0,0,
533,0,0,0,0,0,0,0,0,1,90.412758,90.402946,90.398003,90.402878,90.412697,90.417633,23.976112,23.976076,23.983868,23.991695,23.991732,23.983938,90.407822,23.983904,6,0,0,
534,0,0,0,0,0,0,0,0,1,90.427513,90.417702,90.412758,90.417633,90.427452,90.432388,23.968353,23.968319,23.976112,23.983938,23.983973,23.976181,90.422577,23.976147,6,0,0,
541,0,0,0,0,0,0,0,0,1,90.236008,90.226189,90.221237,90.226105,90.235924,90.240875,23.991003,23.990957,23.998743,24.006575,24.00662,23.998835,90.231056,23.998789,6,0,1,
542,0,0,0,0,0,0,0,0,1,90.250778,90.240959,90.236008,90.240875,90.250687,90.255638,23.983261,23.983217,23.991003,23.998835,23.99888,23.991095,90.245827,23.991049,6,0,0,
550,0,0,0,0,0,0,0,0,1,90.383247,90.373428,90.368492,90.37336,90.383179,90.388123,23.991623,23.991587,23.999376,24.007206,24.007242,23.999451,90.378304,23.999414,6,0,0,1
552,0,0,0,0,0,0,0,0,1,90.412697,90.402878,90.397942,90.402809,90.412628,90.417572,23.991732,23.991695,23.999487,24.007315,24.007349,23.999557,90.407753,23.999523,6,0,0,
557,0,0,0,0,0,0,0,0,1,90.235924,90.226105,90.221153,90.226013,90.235832,90.240784,24.00662,24.006575,24.01436,24.022194,24.02224,24.014454,90.230972,24.014408,6,0,0,
567,0,0,0,0,0,0,0,0,1,90.383179,90.37336,90.368416,90.373291,90.38311,90.388054,24.007242,24.007206,24.014996,24.022823,24.022861,24.01507,90.378235,24.015034,6,0,0,
568,0,0,0,0,0,0,0,0,1,90.397942,90.388123,90.383179,90.388054,90.397873,90.402809,23.999487,23.999451,24.007242,24.01507,24.015106,24.007315,90.392998,24.007278,6,0,0,
569,0,0,0,0,0,0,0,0,1,90.412628,90.402809,90.397873,90.402748,90.412567,90.417503,24.007349,24.007315,24.015106,24.022934,24.022968,24.015177,90.407684,24.015142,6,0,0,
573,0,0,0,0,0,0,0,0,1,90.235832,90.226013,90.221062,90.225929,90.235748,90.2407,24.02224,24.022194,24.029978,24.037811,24.037857,24.030071,90.230881,24.030025,6,0,0,
581,0,0,0,0,0,0,0,0,1,90.353653,90.343834,90.33889,90.343758,90.353584,90.358528,24.022749,24.022709,24.030499,24.038328,24.038366,24.030577,90.348709,24.030539,6,0,0,
582,0,0,0,0,0,0,0,0,1,90.368416,90.358597,90.353653,90.358528,90.368347,90.373291,24.014996,24.014957,24.022749,24.030577,24.030615,24.022823,90.363472,24.022787,6,0,0,
590,0,0,0,0,0,0,0,0,1,90.250519,90.2407,90.235748,90.240616,90.250435,90.255386,24.030117,24.030071,24.037857,24.045691,24.045736,24.037949,90.245567,24.037905,6,0,0,
591,0,0,0,0,0,0,0,0,1,90.265205,90.255386,90.250435,90.255302,90.265121,90.270073,24.037994,24.037949,24.045736,24.053568,24.053612,24.045824,90.260254,24.04578,6,0,0,
592,0,0,0,0,0,0,0,0,1,90.279976,90.270157,90.265205,90.270073,90.279892,90.284843,24.030251,24.030207,24.037994,24.045824,24.045868,24.03808,90.275024,24.038038,6,0,0,
593,0,0,0,0,0,0,0,0,1,90.294662,90.284843,90.279892,90.28476,90.294586,90.29953,24.038124,24.03808,24.045868,24.053699,24.053741,24.045954,90.289711,24.045912,6,0,0,
594,0,0,0,0,0,0,0,0,1,90.309433,90.299614,90.294662,90.29953,90.309357,90.314301,24.030376,24.030334,24.038124,24.045954,24.045996,24.038208,90.304482,24.038166,6,0,0,
595,0,0,0,0,0,0,0,0,1,90.32412,90.314301,90.309357,90.314224,90.324043,90.328995,24.038248,24.038208,24.045996,24.053825,24.053867,24.046078,90.319176,24.046038,6,0,0,
596,0,0,0,0,0,0,0,0,1,90.33889,90.329071,90.32412,90.328995,90.338814,90.343758,24.030499,24.030458,24.038248,24.046078,24.046118,24.038328,90.333939,24.038288,6,0,1,
603,0,0,0,0,0,0,0,0,1,90.265121,90.255302,90.250343,90.255219,90.265038,90.269989,24.053612,24.053568,24.061354,24.069185,24.069231,24.061443,90.26017,24.061399,6,0,0,
604,0,0,0,0,0,0,0,0,1,90.279892,90.270073,90.265121,90.269989,90.279808,90.28476,24.045868,24.045824,24.053612,24.061443,24.061487,24.053699,90.27494,24.053656,6,0,0,
605,0,0,0,0,0,0,0,0,1,90.294586,90.28476,90.279808,90.284683,90.294502,90.299454,24.053741,24.053699,24.061487,24.069317,24.069361,24.061573,90.289635,24.061531,6,0,0,
606,0,0,0,0,0,0,0,0,1,90.309357,90.29953,90.294586,90.299454,90.309273,90.314224,24.045996,24.045954,24.053741,24.061573,24.061615,24.053825,90.304405,24.053785,6,0,0,
613,0,0,0,0,0,0,0,0,1,90.279808,90.269989,90.265038,90.269905,90.279732,90.284683,24.061487,24.061443,24.069231,24.077061,24.077105,24.069317,90.274857,24.069275,6,0,0,
143,0,0,0,0,0,0,0,0,1,90.472931,90.463142,90.458221,90.463081,90.472878,90.477798,23.632681,23.63265,23.640446,23.64827,23.648302,23.640507,90.46801,23.640476,7,0,1,
145,0,0,0,0,0,0,0,0,1,90.502296,90.492508,90.487587,90.492455,90.502243,90.507164,23.632771,23.632742,23.640537,23.648361,23.64839,23.640594,90.497375,23.640566,7,0,0,
151,0,0,0,0,0,0,0,0,1,90.472878,90.463081,90.45816,90.463028,90.472816,90.477737,23.648302,23.64827,23.656065,23.663891,23.663921,23.656126,90.467949,23.656096,7,0,0,
152,0,0,0,0,0,0,0,0,1,90.487587,90.477798,90.472878,90.477737,90.487534,90.492455,23.640537,23.640507,23.648302,23.656126,23.656157,23.648361,90.482666,23.648333,7,0,0,
153,0,0,0,0,0,0,0,0,1,90.502243,90.492455,90.487534,90.492401,90.50219,90.507111,23.64839,23.648361,23.656157,23.66398,23.664011,23.656214,90.497322,23.656187,7,0,0,1
154,0,0,0,0,0,0,0,0,1,90.516953,90.507164,90.502243,90.507111,90.516907,90.521828,23.640623,23.640594,23.64839,23.656214,23.656242,23.648447,90.512032,23.648418,7,0,0,
163,0,0,0,0,0,0,0,0,1,90.487534,90.477737,90.472816,90.477684,90.487473,90.492401,23.656157,23.656126,23.663921,23.671745,23.671776,23.66398,90.482605,23.663952,7,0,0,
164,0,0,0,0,0,0,0,0,1,90.50219,90.492401,90.487473,90.49234,90.502136,90.507057,23.664011,23.66398,23.671776,23.679602,23.67963,23.671835,90.497269,23.671806,8,0,0,
165,0,0,0,0,0,0,0,0,1,90.516907,90.507111,90.50219,90.507057,90.516853,90.521774,23.656242,23.656214,23.664011,23.671835,23.671862,23.664066,90.511978,23.66404,8,0,0,
350,0,0,0,0,0,0,0,0,1,90.295547,90.285736,90.280792,90.28566,90.295464,90.300407,23.866318,23.866276,23.874063,23.881895,23.881937,23.874149,90.290604,23.874107,8,0,0,
352,0,0,0,0,0,0,0,0,1,90.324966,90.315155,90.310211,90.315079,90.32489,90.329826,23.866442,23.866402,23.874189,23.882021,23.882061,23.874271,90.320023,23.874231,8,0,1,
372,0,0,0,0,0,0,0,0,1,90.295464,90.28566,90.280708,90.285576,90.295387,90.300331,23.881937,23.881895,23.889683,23.897514,23.897556,23.889767,90.29052,23.889727,8,0,0,
373,0,0,0,0,0,0,0,0,1,90.310211,90.300407,90.295464,90.300331,90.310135,90.315079,23.874189,23.874149,23.881937,23.889767,23.889809,23.882021,90.305275,23.881979,8,0,0,
374,0,0,0,0,0,0,0,0,1,90.32489,90.315079,90.310135,90.315002,90.324814,90.32975,23.882061,23.882021,23.889809,23.897638,23.89768,23.889891,90.319946,23.889851,8,0,0,
379,0,0,0,0,0,0,0,0,1,90.398476,90.388672,90.383736,90.388603,90.398415,90.403351,23.874535,23.8745,23.88229,23.890118,23.890154,23.882362,90.393539,23.882328,8,0,0,
380,0,0,0,0,0,0,0,0,1,90.413155,90.403351,90.398415,90.403282,90.413094,90.41803,23.882397,23.882362,23.890154,23.897982,23.898016,23.890224,90.408218,23.89019,8,0,0,
399,0,0,0,0,0,0,0,0,1,90.265961,90.256149,90.251205,90.256065,90.265877,90.270821,23.897427,23.897383,23.905169,23.913,23.913046,23.905258,90.261009,23.905214,8,0,0,
400,0,0,0,0,0,0,0,0,1,90.280708,90.270905,90.265961,90.270821,90.280632,90.285576,23.889683,23.889639,23.897427,23.905258,23.905302,23.897514,90.275764,23.89747,8,0,0,
401,0,0,0,0,0,0,0,0,1,90.295387,90.285576,90.280632,90.285492,90.295303,90.300247,23.897556,23.897514,23.905302,23.913132,23.913176,23.905386,90.290443,23.905344,8,0,0,
402,0,0,0,0,0,0,0,0,1,90.310135,90.300331,90.295387,90.300247,90.310059,90.315002,23.889809,23.889767,23.897556,23.905386,23.905428,23.897638,90.305191,23.897598,8,0,1,
403,0,0,0,0,0,0,0,0,1,90.324814,90.315002,90.310059,90.314926,90.324738,90.329681,23.89768,23.897638,23.905428,23.913258,23.913298,23.905508,90.31987,23.90547,8,0,0,
404,0,0,0,0,0,0,0,0,1,90.35424,90.344429,90.339485,90.344353,90.354164,90.359108,23.897797,23.897758,23.905548,23.913378,23.913416,23.905626,90.349297,23.905588,8,0,0,
405,0,0,0,0,0,0,0,0,1,90.368988,90.359177,90.35424,90.359108,90.368919,90.373856,23.890045,23.890007,23.897797,23.905626,23.905664,23.897873,90.364044,23.897837,8,0,1,
406,0,0,0,0,0,0,0,0,1,90.383667,90.373856,90.368919,90.373787,90.383598,90.388535,23.897909,23.897873,23.905664,23.913492,23.913528,23.905737,90.378723,23.905701,8,0,0,
407,0,0,0,0,0,0,0,0,1,90.398415,90.388603,90.383667,90.388535,90.398346,90.403282,23.890154,23.890118,23.897909,23.905737,23.905773,23.897982,90.393471,23.897947,8,0,0,
408,0,0,0,0,0,0,0,0,1,90.413094,90.403282,90.398346,90.403214,90.413025,90.417961,23.898016,23.897982,23.905773,23.913601,23.913635,23.905844,90.40815,23.905809,8,0,0,
